table,table_title,column,column_label,comment_fa,package,from_user_missing_list
REF_EXTERNAL_PROVIDER,ارائه‌دهنده خارجی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد ارائه‌دهنده خارجی برای کنترل هم‌زمانی,Identity and Party,Y
REF_GENDER,جنسیت,GENDER_CODE,کد جنسیت,کد جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,NAME_FA,عنوان فارسی,عنوان فارسی جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش جنسیت در فهرست‌های مرجع,Identity and Party,Y
REF_GENDER,جنسیت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن جنسیت؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_GENDER,جنسیت,PARENT_CODE,کد والد,کد والد جنسیت در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_GENDER,جنسیت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار جنسیت,Identity and Party,Y
REF_GENDER,جنسیت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد جنسیت برای کنترل هم‌زمانی,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,MEMBER_ROLE_CODE,کد نقش عضو گروه,کد نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,NAME_FA,عنوان فارسی,عنوان فارسی نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نقش عضو گروه در فهرست‌های مرجع,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نقش عضو گروه؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,PARENT_CODE,کد والد,کد والد نقش عضو گروه در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نقش عضو گروه,Identity and Party,Y
REF_GROUP_MEMBER_ROLE,نقش عضو گروه,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نقش عضو گروه برای کنترل هم‌زمانی,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,GROUP_TYPE_CODE,کد نوع گروه,کد نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,NAME_FA,عنوان فارسی,عنوان فارسی نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع گروه در فهرست‌های مرجع,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع گروه؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,PARENT_CODE,کد والد,کد والد نوع گروه در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع گروه,Identity and Party,Y
REF_GROUP_TYPE,نوع گروه,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع گروه برای کنترل هم‌زمانی,Identity and Party,Y
REF_HASH_ALGORITHM,الگوریتم هش,HASH_ALGORITHM_CODE,کد الگوریتم هش,کد الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,NAME_FA,عنوان فارسی,عنوان فارسی الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,NAME_EN,عنوان انگلیسی,عنوان انگلیسی الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,SORT_ORDER,ترتیب نمایش,ترتیب نمایش الگوریتم هش در فهرست‌های مرجع,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,IS_ACTIVE,فعال است؟,نشانگر فعال بودن الگوریتم هش؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,PARENT_CODE,کد والد,کد والد الگوریتم هش در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار الگوریتم هش,Workflow and Interaction,Y
REF_HASH_ALGORITHM,الگوریتم هش,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد الگوریتم هش برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_IDENTIFIER_TYPE,نوع شناسه,IDENTIFIER_TYPE_CODE,کد نوع شناسه,کد نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,NAME_FA,عنوان فارسی,عنوان فارسی نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع شناسه در فهرست‌های مرجع,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع شناسه؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,PARENT_CODE,کد والد,کد والد نوع شناسه در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع شناسه,Identity and Party,Y
REF_IDENTIFIER_TYPE,نوع شناسه,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع شناسه برای کنترل هم‌زمانی,Identity and Party,Y
REF_INQUIRY_RESULT,نتیجه استعلام,INQUIRY_RESULT_CODE,کد نتیجه استعلام,کد نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,NAME_FA,عنوان فارسی,عنوان فارسی نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نتیجه استعلام در فهرست‌های مرجع,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نتیجه استعلام؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,PARENT_CODE,کد والد,کد والد نتیجه استعلام در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نتیجه استعلام,Compliance and Risk,Y
REF_INQUIRY_RESULT,نتیجه استعلام,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نتیجه استعلام برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,INQUIRY_TYPE_CODE,کد نوع استعلام,کد نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,NAME_FA,عنوان فارسی,عنوان فارسی نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع استعلام در فهرست‌های مرجع,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع استعلام؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,PARENT_CODE,کد والد,کد والد نوع استعلام در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع استعلام,Compliance and Risk,Y
REF_INQUIRY_TYPE,نوع استعلام,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع استعلام برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,INTERACTION_OUTCOME_CODE,کد نتیجه تعامل,کد نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,NAME_FA,عنوان فارسی,عنوان فارسی نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نتیجه تعامل در فهرست‌های مرجع,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نتیجه تعامل؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,PARENT_CODE,کد والد,کد والد نتیجه تعامل در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نتیجه تعامل,Workflow and Interaction,Y
REF_INTERACTION_OUTCOME,نتیجه تعامل,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نتیجه تعامل برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,INTERACTION_TYPE_CODE,کد نوع تعامل,کد نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,NAME_FA,عنوان فارسی,عنوان فارسی نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع تعامل در فهرست‌های مرجع,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع تعامل؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,PARENT_CODE,کد والد,کد والد نوع تعامل در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع تعامل,Workflow and Interaction,Y
REF_INTERACTION_TYPE,نوع تعامل,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع تعامل برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),ISIC_CODE,کد ISIC,کد ISIC,Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),NAME_FA,عنوان فارسی,عنوان فارسی فعالیت اقتصادی (ISIC),Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),NAME_EN,عنوان انگلیسی,عنوان انگلیسی فعالیت اقتصادی (ISIC),Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی فعالیت اقتصادی (ISIC),Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),SORT_ORDER,ترتیب نمایش,ترتیب نمایش فعالیت اقتصادی (ISIC) در فهرست‌های مرجع,Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),IS_ACTIVE,فعال است؟,نشانگر فعال بودن فعالیت اقتصادی (ISIC)؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),PARENT_CODE,کد والد,کد والد فعالیت اقتصادی (ISIC) در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار فعالیت اقتصادی (ISIC),Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),VALID_TO,پایان اعتبار,تاریخ پایان اعتبار فعالیت اقتصادی (ISIC),Organization and Product,Y
REF_ISIC_ACTIVITY,فعالیت اقتصادی (ISIC),RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد فعالیت اقتصادی (ISIC) برای کنترل هم‌زمانی,Organization and Product,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,ISSUING_AUTHORITY_CODE,کد مرجع صادرکننده,کد مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,NAME_FA,عنوان فارسی,عنوان فارسی مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,NAME_EN,عنوان انگلیسی,عنوان انگلیسی مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,SORT_ORDER,ترتیب نمایش,ترتیب نمایش مرجع صادرکننده در فهرست‌های مرجع,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,IS_ACTIVE,فعال است؟,نشانگر فعال بودن مرجع صادرکننده؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,PARENT_CODE,کد والد,کد والد مرجع صادرکننده در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار مرجع صادرکننده,Identity and Party,Y
REF_ISSUING_AUTHORITY,مرجع صادرکننده,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد مرجع صادرکننده برای کنترل هم‌زمانی,Identity and Party,Y
REF_JOURNEY,سفر مشتری,JOURNEY_CODE,کد سفر مشتری,کد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,NAME_FA,عنوان فارسی,عنوان فارسی سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش سفر مشتری در فهرست‌های مرجع,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن سفر مشتری؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,PARENT_CODE,کد والد,کد والد سفر مشتری در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY,سفر مشتری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد سفر مشتری برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,JOURNEY_EVENT_TYPE_CODE,کد نوع رویداد سفر مشتری,کد نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,NAME_FA,عنوان فارسی,عنوان فارسی نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع رویداد سفر مشتری در فهرست‌های مرجع,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع رویداد سفر مشتری؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,PARENT_CODE,کد والد,کد والد نوع رویداد سفر مشتری در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع رویداد سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_EVENT_TYPE,نوع رویداد سفر مشتری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع رویداد سفر مشتری برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,JOURNEY_STAGE_CODE,کد مرحله سفر مشتری,کد مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,NAME_FA,عنوان فارسی,عنوان فارسی مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش مرحله سفر مشتری در فهرست‌های مرجع,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن مرحله سفر مشتری؛ 1 فعال و 0 غیرفعال,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,PARENT_CODE,کد والد,کد والد مرحله سفر مشتری در ساختار سلسله‌مراتبی، در صورت کاربرد,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار مرحله سفر مشتری,Workflow and Interaction,Y
REF_JOURNEY_STAGE,مرحله سفر مشتری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد مرحله سفر مشتری برای کنترل هم‌زمانی,Workflow and Interaction,Y
REF_KYC_TYPE,نوع KYC,KYC_TYPE_CODE,کد نوع KYC,کد نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,NAME_FA,عنوان فارسی,عنوان فارسی نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع KYC در فهرست‌های مرجع,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع KYC؛ 1 فعال و 0 غیرفعال,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,PARENT_CODE,کد والد,کد والد نوع KYC در ساختار سلسله‌مراتبی، در صورت کاربرد,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع KYC,Compliance and Risk,Y
REF_KYC_TYPE,نوع KYC,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع KYC برای کنترل هم‌زمانی,Compliance and Risk,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,LEGAL_CAPACITY_CODE,کد اهلیت قانونی,کد اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,NAME_FA,عنوان فارسی,عنوان فارسی اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش اهلیت قانونی در فهرست‌های مرجع,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن اهلیت قانونی؛ 1 فعال و 0 غیرفعال,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,PARENT_CODE,کد والد,کد والد اهلیت قانونی در ساختار سلسله‌مراتبی، در صورت کاربرد,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار اهلیت قانونی,Contact and Geography,Y
REF_LEGAL_CAPACITY,اهلیت قانونی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد اهلیت قانونی برای کنترل هم‌زمانی,Contact and Geography,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,LEGAL_FORM_CODE,کد نوع شخصیت حقوقی,کد نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,NAME_FA,عنوان فارسی,عنوان فارسی نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع شخصیت حقوقی در فهرست‌های مرجع,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع شخصیت حقوقی؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,PARENT_CODE,کد والد,کد والد نوع شخصیت حقوقی در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع شخصیت حقوقی,Organization and Product,Y
REF_LEGAL_FORM,نوع شخصیت حقوقی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع شخصیت حقوقی برای کنترل هم‌زمانی,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,LICENSE_TYPE_CODE,کد نوع مجوز,کد نوع مجوز,Organization and Product,Y
